Membership_Id,Check_In_Date,Check_In_Time,Check_Out_Time
"CGQ1A","2017-12-02 00:00:00,000","1061","1107"
"CGQ1A","2017-04-01 00:00:00,000","443","678"
"CGQ1A","2017-11-19 00:00:00,000","525","1149"
"CGQ1A","2017-03-18 00:00:00,000","223","1044"
"CGQ1A","2017-04-28 00:00:00,000","154","195"
"4SC0G","2018-02-12 00:00:00,000","765","1128"
"4SC0G","2017-02-07 00:00:00,000","431","1058"
"4SC0G","2017-06-08 00:00:00,000","326","1064"
"4SC0G","2017-04-02 00:00:00,000","929","1160"
"4MK73","2017-06-11 00:00:00,000","297","950"
"4MK73","2017-08-14 00:00:00,000","871","1138"
"4MK73","2017-11-13 00:00:00,000","1059","1132"
"82OO1","2017-08-07 00:00:00,000","534","723"
"82OO1","2017-08-31 00:00:00,000","749","850"
"82OO1","2017-05-26 00:00:00,000","936","1021"
"82OO1","2017-03-19 00:00:00,000","944","1117"
"82OO1","2017-01-21 00:00:00,000","796","1111"
"82OO1","2017-09-23 00:00:00,000","687","759"
"82OO1","2017-11-24 00:00:00,000","864","1014"
"82OO1","2017-11-29 00:00:00,000","195","272"
"82OO1","2017-04-07 00:00:00,000","922","939"
"82OO1","2018-02-16 00:00:00,000","486","958"
"2111X","2018-04-02 00:00:00,000","75","134"
"2111X","2017-12-11 00:00:00,000","215","1140"
"2111X","2018-03-29 00:00:00,000","243","898"
"2111X","2017-07-11 00:00:00,000","786","866"
"2111X","2017-01-17 00:00:00,000","1102","1180"
"2111X","2017-01-31 00:00:00,000","97","507"
"2111X","2017-04-10 00:00:00,000","915","960"
"2111X","2017-05-08 00:00:00,000","729","1085"
"2111X","2017-11-15 00:00:00,000","1110","1126"
"2111X","2018-03-29 00:00:00,000","444","923"
"2111X","2017-06-13 00:00:00,000","789","883"
"2111X","2017-04-12 00:00:00,000","323","331"
"2111X","2017-06-22 00:00:00,000","224","388"
"2111X","2017-06-29 00:00:00,000","1003","1081"
"2111X","2018-02-19 00:00:00,000","541","893"
"2111X","2018-04-03 00:00:00,000","1081","1171"
"11ZAK","2017-05-26 00:00:00,000","648","928"
"11ZAK","2017-03-07 00:00:00,000","567","567"
"11ZAK","2017-11-24 00:00:00,000","144","449"
"11ZAK","2017-03-14 00:00:00,000","864","990"
"11ZAK","2017-11-26 00:00:00,000","1024","1031"
"11ZAK","2017-08-08 00:00:00,000","669","908"
"11ZAK","2017-09-16 00:00:00,000","702","911"
"11ZAK","2017-04-23 00:00:00,000","1021","1065"
"11ZAK","2018-03-29 00:00:00,000","733","744"
"11ZAK","2018-01-12 00:00:00,000","337","467"
"11ZAK","2017-06-18 00:00:00,000","256","409"
"11ZAK","2017-12-24 00:00:00,000","468","521"
"11ZAK","2017-10-20 00:00:00,000","451","833"
"11ZAK","2017-08-20 00:00:00,000","1107","1166"
"11ZAK","2018-04-09 00:00:00,000","549","795"
"11ZAK","2017-06-30 00:00:00,000","201","739"
"11ZAK","2018-01-10 00:00:00,000","334","618"
"11ZAK","2018-04-08 00:00:00,000","1136","1161"
"11ZAK","2017-01-25 00:00:00,000","836","843"
"HM6U8","2017-08-15 00:00:00,000","212","396"
"HM6U8","2017-07-22 00:00:00,000","942","968"
"HM6U8","2018-01-15 00:00:00,000","525","800"
"HM6U8","2017-11-09 00:00:00,000","292","1150"
"HM6U8","2017-11-13 00:00:00,000","416","599"
"HM6U8","2017-09-20 00:00:00,000","201","1123"
"HM6U8","2017-03-04 00:00:00,000","328","1093"
"HM6U8","2017-12-02 00:00:00,000","1143","1166"
"HM6U8","2017-09-21 00:00:00,000","1009","1030"
"HM6U8","2017-02-05 00:00:00,000","1043","1107"
"HM6U8","2018-02-18 00:00:00,000","888","1089"
"HM6U8","2018-04-19 00:00:00,000","846","1174"
"HM6U8","2017-02-21 00:00:00,000","1114","1135"
"HM6U8","2017-02-24 00:00:00,000","810","814"
"HM6U8","2017-06-24 00:00:00,000","283","1038"
"HM6U8","2017-06-16 00:00:00,000","192","293"
"HM6U8","2017-09-03 00:00:00,000","335","403"
"HM6U8","2017-02-21 00:00:00,000","634","761"
"2V137","2017-10-03 00:00:00,000","923","1047"
"2V137","2017-06-27 00:00:00,000","186","1177"
"2V137","2017-09-24 00:00:00,000","428","914"
"2V137","2017-02-04 00:00:00,000","737","873"
"2V137","2017-02-23 00:00:00,000","542","849"
"2V137","2017-11-18 00:00:00,000","416","636"
"2V137","2017-10-17 00:00:00,000","151","180"
"2V137","2018-01-30 00:00:00,000","296","787"
"2V137","2017-01-18 00:00:00,000","239","579"
"2V137","2017-10-04 00:00:00,000","1097","1198"
"2V137","2017-07-02 00:00:00,000","409","844"
"2V137","2017-07-15 00:00:00,000","905","927"
"2V137","2017-09-09 00:00:00,000","448","590"
"2V137","2018-03-04 00:00:00,000","321","1187"
"2V137","2018-02-09 00:00:00,000","77","636"
"4KB72","2017-04-03 00:00:00,000","745","829"
"4KB72","2017-04-04 00:00:00,000","832","1057"
"4KB72","2018-04-07 00:00:00,000","859","996"
"4KB72","2017-11-26 00:00:00,000","969","1054"
"4KB72","2018-03-18 00:00:00,000","415","829"
"4KB72","2017-01-09 00:00:00,000","642","767"
"4KB72","2017-04-12 00:00:00,000","511","1022"
"4KB72","2018-03-03 00:00:00,000","313","830"
"4KB72","2017-03-11 00:00:00,000","678","792"
"4KB72","2017-08-24 00:00:00,000","274","1021"
"4KB72","2017-12-23 00:00:00,000","1200","1200"
"4KB72","2017-03-11 00:00:00,000","609","705"
"4KB72","2017-11-28 00:00:00,000","25","846"
"4KB72","2018-01-26 00:00:00,000","318","680"
"4KB72","2017-08-14 00:00:00,000","110","1085"
"4KB72","2017-09-13 00:00:00,000","242","638"
"4KB72","2017-09-25 00:00:00,000","1001","1051"
"4KB72","2017-02-27 00:00:00,000","1167","1197"
"4KB72","2017-04-22 00:00:00,000","1016","1114"
"4KB72","2017-06-30 00:00:00,000","408","885"
"48Z7A","2018-01-09 00:00:00,000","1600","1730"
"48Z55","2018-01-09 00:00:00,000","1530","1700"
"90081","2018-01-09 00:00:00,000","1600","1700"
